Timestamp,Value
1713800884163,7
1713800884163,216
1713800884163,216
1713800884163,0
1713800884163,216
1713800884163,216
1713800884163,216
1713800884163,216
1713800884163,7
1713800884163,216
1713800884163,216
1713800884163,0
1713800884163,118
1713800884163,7
1713800884163,216
1713800884163,118
1713800884163,7
1713800884163,216
1713800884163,7
1713800884163,216
1713800884163,118
1713800884163,7
1713800884163,216
1713800884163,216
1713800884163,216
1713800884163,216
1713800884163,7
1713800884163,216
1713800884163,118
1713800884163,7
1713800884163,118
1713800884163,0
1713800884163,216
1713800884163,216
1713800884163,0
1713800884163,216
1713800884163,7
1713800884163,216
1713800884163,216
1713800884163,0
1713800884163,216
1713800884163,118
1713800884163,216
1713800884163,216
1713800884163,7
1713800884163,216
1713800884163,118
1713800884163,7
1713800884163,118
1713800884163,7
1713800884163,216
1713800884163,112
1713800884163,7
1713800884163,216
1713800884163,0
1713800884163,216
1713800884163,118
1713800884163,7
1713800884163,216
1713800884163,112
1713800884163,216
1713800884163,112
1713800884163,7
1713800884163,216
1713800884163,118
1713800884163,7
1713800884163,118
1713800884163,0
1713800884163,216
1713800884163,118
1713800884163,0
1713800884163,216
1713800884163,7
1713800884163,216
1713800884163,118
1713800884163,0
1713800884163,216
1713800884163,118
1713800884163,216
1713800884163,112
1713800884163,0
1713800884163,216
1713800884163,118
1713800884163,7
1713800884163,118
1713800884163,0
1713800884163,216
1713800884163,116
1713800884163,7
1713800884163,216
1713800884163,0
1713800884163,216
1713800884163,116
1713800884163,0
1713800884163,216
1713800884163,116
1713800884163,216
1713800884163,112
1713800884163,7
1713800884163,216
1713800884163,116
1713800884163,0
1713800884163,116
1713800884163,0
1713800884163,216
1713800884163,116
1713800884163,0
1713800884163,216
1713800884163,7
1713800884163,216
1713800884163,116
1713800884163,7
1713800884163,216
1713800884163,116
1713800884163,216
1713800884163,112
1713800884163,7
1713800884163,216
1713800884163,112
1713800884163,0
1713800884163,112
1713800884163,4
1713800884163,216
1713800884163,116
1713800884163,0
1713800884163,216
1713800884366,203
1713800884366,419
1713800884366,315
1713800884366,207
1713800884366,0
1713800884366,315
1713800884366,419
1713800884366,315
1713800884366,207
1713800884366,0
1713800884366,315
1713800884366,207
1713800884366,315
1713800884366,203
1713800884366,419
1713800884366,210
1713800884366,207
1713800884366,419
1713800884366,207
1713800884366,419
1713800884366,210
1713800884366,203
1713800884366,0
1713800884366,210
1713800884366,419
1713800884366,210
1713800884366,203
1713800884366,0
1713800884366,319
1713800884366,207
1713800884366,319
1713800884366,207
1713800884366,419
1713800884366,319
1713800884366,203
1713800884366,207
1713800884366,207
1713800884366,419
1713800884366,319
1713800884366,207
1713800884366,207
1713800884366,319
1713800884366,419
1713800884366,319
1713800884366,207
1713800884366,207
1713800884366,319
1713800884366,203
1713800884366,210
1713800884366,203
1713800884366,419
1713800884366,210
1713800884366,207
1713800884366,207
1713800884366,203
1713800884366,419
1713800884366,319
1713800884366,203
1713800884366,207
1713800884366,319
1713800884366,326
1713800884366,319
1713800884366,207
1713800884366,0
1713800884366,210
1713800884366,203
1713800884366,319
1713800884366,207
1713800884366,419
1713800884366,319
1713800884366,203
1713800884366,203
1713800884366,207
1713800884366,326
1713800884366,319
1713800884366,203
1713800884366,0
1713800884366,207
1713800884366,419
1713800884366,207
1713800884366,207
1713800884366,203
1713800884366,207
1713800884366,207
1713800884366,319
1713800884366,207
1713800884366,326
1713800884366,319
1713800884366,203
1713800884366,203
1713800884366,207
1713800884366,419
1713800884366,207
1713800884366,207
1713800884366,0
1713800884366,317
1713800884366,326
1713800884366,207
1713800884366,203
1713800884366,0
1713800884366,317
1713800884366,203
1713800884366,207
1713800884366,203
1713800884366,326
1713800884366,317
1713800884366,203
1713800884366,0
1713800884367,204
1713800884367,327
1713800884367,318
1713800884367,208
1713800884367,0
1713800884367,318
1713800884367,420
1713800884367,318
1713800884367,208
1713800884367,0
1713800884367,318
1713800884367,204
1713800884367,208
1713800884367,208
1713800884367,327
1713800884367,318
1713800884367,204
1713800884367,0
1713800884367,204
1713800884367,322
1713800884367,208
1713800884367,204
1713800884367,204
1713800884367,318
1713800884367,322
1713800884367,318
1713800884367,204
1713800884367,204
1713800884367,208
1713800884367,204
1713800884367,208
1713800884367,204
1713800884367,322
1713800884367,208
1713800884367,204
1713800884367,204
1713800884367,204
1713800884367,322
1713800884367,208
1713800884367,204
1713800884367,0
1713800884367,208
1713800884367,322
1713800884367,318
1713800884367,204
1713800884367,0
1713800884367,208
1713800884367,204
1713800884367,208
1713800884367,204
1713800884367,418
1713800884367,318
1713800884367,204
1713800884367,204
1713800884367,204
1713800884367,418
1713800884367,318
1713800884367,204
1713800884367,204
1713800884367,208
1713800884367,322
1713800884579,530
1713800884579,416
1713800884579,212
1713800884579,530
1713800884579,416
1713800884579,530
1713800884579,416
1713800884579,630
1713800884579,530
1713800884579,416
1713800884579,212
1713800884579,416
1713800884579,1
1713800884579,420
1713800884579,416
1713800884579,416
1713800884579,209
1713800884579,1
1713800884579,206
1713800884579,416
1713800884579,212
1713800884579,530
1713800884579,416
1713800884579,206
1713800884579,416
1713800884579,1
1713800884579,530
1713800884579,416
1713800884579,212
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,212
1713800884579,206
1713800884579,206
1713800884579,530
1713800884579,416
1713800884579,212
1713800884579,530
1713800884579,416
1713800884579,530
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,212
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,209
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,209
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,416
1713800884579,1
1713800884579,206
1713800884579,416
1713800884579,416
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,209
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,416
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,209
1713800884579,416
1713800884579,1
1713800884579,206
1713800884579,416
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,209
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,416
1713800884579,1
1713800884579,206
1713800884579,328
1713800884579,209
1713800884579,416
1713800884579,1
1713800884579,206
1713800884579,416
1713800884579,209
1713800884579,206
1713800884579,1
1713800884579,206
1713800884579,328
1713800884579,416
1713800884579,206
1713800884579,225
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,225
1713800884579,209
1713800884579,225
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,209
1713800884579,206
1713800884579,1
1713800884579,206
1713800884579,225
1713800884579,209
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,225
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,1
1713800884579,206
1713800884579,225
1713800884579,209
1713800884579,206
1713800884579,1
1713800884579,206
1713800884579,225
1713800884579,209
1713800884579,206
1713800884579,225
1713800884579,206
1713800884579,225
1713800884579,1
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,1
1713800884579,206
1713800884579,225
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,416
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,225
1713800884579,206
1713800884579,206
1713800884579,225
1713800884579,416
1713800884579,213
1713800884579,1
1713800884579,206
1713800884579,213
1713800884579,209
1713800884579,206
1713800884579,206
1713800884579,206
1713800884579,213
1713800884579,416
1713800884579,206
1713800884579,213
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,417
1713800884580,0
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,214
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,210
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,210
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,210
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,214
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,214
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,214
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,214
1713800884580,0
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,214
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,214
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,210
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,210
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,207
1713800884580,210
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,210
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,21
1713800884580,2
1713800884580,207
1713800884580,21
1713800884580,207
1713800884580,21
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,21
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,210
1713800884580,0
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,21
1713800884580,210
1713800884580,207
1713800884580,21
1713800884580,207
1713800884580,0
1713800884580,2
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,21
1713800884580,207
1713800884580,207
1713800884580,21
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,21
1713800884580,207
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,0
1713800884580,2
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,8
1713800884580,8
1713800884580,2
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,207
1713800884580,2
1713800884580,207
1713800884580,8
1713800884580,8
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,0
1713800884580,8
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,8
1713800884580,2
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,8
1713800884580,1
1713800884580,207
1713800884580,8
1713800884580,8
1713800884580,207
1713800884580,1
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,1
1713800884580,8
1713800884580,1
1713800884580,8
1713800884580,1
1713800884580,1
1713800884580,0
1713800884580,207
1713800884580,0
1713800884580,1
1713800884580,207
1713800884580,0
1713800884580,8
1713800884580,207
1713800884580,207
1713800884580,207
1713800884580,8
1713800884580,8
1713800884580,207
1713800884580,0
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,8
1713800884580,207
1713800884580,1
1713800884580,8
1713800884580,207
1713800884863,287
1713800884863,284
1713800884863,287
1713800884863,291
1713800884863,291
1713800884863,287
1713800884863,283
1713800884863,287
1713800884863,291
1713800884863,284
1713800884863,284
1713800884863,283
1713800884863,291
1713800884863,283
1713800884863,284
1713800884863,284
1713800884863,291
1713800884863,0
1713800884863,287
1713800884863,284
1713800884863,284
1713800884863,291
1713800884863,291
1713800884863,284
1713800884863,283
1713800884863,284
1713800884863,283
1713800884863,284
1713800884863,287
1713800884863,291
1713800884863,291
1713800884863,291
1713800884863,284
1713800884863,284
1713800884863,283
1713800884863,0
1713800884863,284
1713800884863,284
1713800884863,284
1713800884863,283
1713800884863,0
1713800884863,284
1713800884863,101
1713800884863,287
1713800884863,101
1713800884863,284
1713800884863,287
1713800884863,79
1713800884863,0
1713800884863,291
1713800884863,284
1713800884863,284
1713800884863,291
1713800884863,291
1713800884863,287
1713800884863,284
1713800884863,287
1713800884863,79
1713800884863,0
1713800884863,287
1713800884863,79
1713800884863,284
1713800884863,291
1713800884863,490
1713800884863,287
1713800884863,291
1713800884863,0
1713800884863,79
1713800884863,490
1713800884863,287
1713800884863,79
1713800884863,291
1713800884863,287
1713800884863,284
1713800884863,287
1713800884863,287
1713800884863,0
1713800884863,287
1713800884863,79
1713800884863,287
1713800884863,79
1713800884863,284
1713800884863,287
1713800884863,79
1713800884863,0
1713800884863,287
1713800884863,490
1713800884863,284
1713800884863,79
1713800884863,291
1713800884863,287
1713800884863,284
1713800884863,287
1713800884863,287
1713800884863,0
1713800884863,287
1713800884863,79
1713800884863,284
1713800884863,79
1713800884863,77
1713800884863,287
1713800884863,287
1713800884863,287
1713800884863,79
1713800884863,284
1713800884863,285
1713800884863,79
1713800884863,0
1713800884863,285
1713800884976,190
1713800884976,397
1713800884976,400
1713800884976,400
1713800884976,0
1713800884976,400
1713800884976,397
1713800884976,400
1713800884976,397
1713800884976,0
1713800884976,192
1713800884976,113
1713800884976,400
1713800884976,190
1713800884976,0
1713800884976,192
1713800884976,400
1713800884976,397
1713800884976,190
1713800884976,0
1713800884976,400
1713800884976,113
1713800884976,0
1713800884976,192
1713800884976,397
1713800884976,192
1713800884976,190
1713800884976,397
1713800884976,192
1713800884976,400
1713800884976,400
1713800884976,397
1713800884976,0
1713800884976,192
1713800884976,400
1713800884976,0
1713800884976,190
1713800884976,397
1713800884976,192
1713800884976,113
1713800884976,0
1713800884976,192
1713800884976,397
1713800884976,400
1713800884976,190
1713800884976,397
1713800884976,400
1713800884976,397
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,400
1713800884976,397
1713800884976,0
1713800884976,397
1713800884976,397
1713800884976,400
1713800884976,397
1713800884976,397
1713800884976,400
1713800884976,397
1713800884976,190
1713800884976,190
1713800884976,397
1713800884976,190
1713800884976,113
1713800884976,190
1713800884976,190
1713800884976,0
1713800884976,400
1713800884976,113
1713800884976,0
1713800884976,190
1713800884976,0
1713800884976,400
1713800884976,397
1713800884976,0
1713800884976,400
1713800884976,0
1713800884976,190
1713800884976,397
1713800884976,397
1713800884976,190
1713800884976,397
1713800884976,400
1713800884976,397
1713800884976,397
1713800884976,400
1713800884976,397
1713800884976,397
1713800884976,190
1713800884976,0
1713800884976,400
1713800884976,104
1713800884976,397
1713800884976,190
1713800884976,0
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,400
1713800884976,397
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,400
1713800884976,104
1713800884976,397
1713800884976,190
1713800884976,0
1713800884976,190
1713800884976,397
1713800884976,397
1713800884976,396
1713800884976,0
1713800884976,95
1713800884976,397
1713800884976,397
1713800884976,95
1713800884976,104
1713800884976,95
1713800884976,397
1713800884976,0
1713800884976,190
1713800884976,104
1713800884976,0
1713800884976,397
1713800884976,0
1713800884976,95
1713800884976,104
1713800884976,0
1713800884976,95
1713800884976,397
1713800884976,95
1713800884976,190
1713800884976,0
1713800884976,95
1713800884976,397
1713800884976,190
1713800884976,190
1713800884976,397
1713800884976,190
1713800884976,104
1713800884976,397
1713800884976,190
1713800884976,397
1713800884976,95
1713800884976,104
1713800884976,397
1713800884976,95
1713800884976,397
1713800884976,95
1713800884976,190
1713800884976,0
1713800884976,190
1713800884976,397
1713800884976,95
1713800884976,397
1713800884976,397
1713800884976,90
1713800884976,397
1713800884976,397
1713800884976,397
1713800884976,397
1713800884976,90
1713800884976,104
1713800884976,0
1713800884976,90
1713800884976,397
1713800884976,90
1713800884976,397
1713800884976,0
1713800884976,190
1713800884976,104
1713800884976,90
1713800884976,190
1713800884976,397
1713800884976,90
1713800884976,397
1713800884976,397
1713800884976,190
1713800884976,0
1713800884976,190
1713800884976,104
1713800884976,397
1713800884976,90
1713800884976,0
1713800884976,90
1713800884976,397
1713800884976,397
1713800884976,90
1713800884976,104
1713800884976,190
1713800884976,190
1713800884976,397
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,397
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,397
1713800884976,190
1713800884976,0
1713800884976,90
1713800884976,397
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,190
1713800884976,397
1713800884976,397
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,397
1713800884976,397
1713800884976,190
1713800884976,104
1713800884976,0
1713800884976,90
1713800884976,203
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,190
1713800884976,104
1713800884976,190
1713800884976,397
1713800884976,203
1713800884976,90
1713800884976,397
1713800884976,0
1713800884976,190
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,203
1713800884976,90
1713800884976,203
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,190
1713800884976,190
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,203
1713800884976,190
1713800884976,203
1713800884976,90
1713800884976,104
1713800884976,203
1713800884976,190
1713800884976,203
1713800884976,90
1713800884976,397
1713800884976,0
1713800884976,90
1713800884976,397
1713800884976,90
1713800884976,397
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,203
1713800884976,397
1713800884976,203
1713800884976,190
1713800884976,397
1713800884976,203
1713800884976,90
1713800884976,0
1713800884976,190
1713800884976,397
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,190
1713800884976,397
1713800884976,203
1713800884976,190
1713800884976,104
1713800884976,203
1713800884976,190
1713800884976,203
1713800884976,90
1713800884976,104
1713800884976,0
1713800884976,190
1713800884976,192
1713800884976,190
1713800884976,190
1713800884976,192
1713800884976,90
1713800884976,104
1713800884976,90
1713800884976,397
1713800884976,192
1713800884976,90
1713800884976,104
1713800884976,0
1713800884976,397
1713800884976,0
1713800884976,190
1713800884976,104
1713800884976,192
1713800884976,190
1713800884976,0
1713800884976,190
1713800884976,397
1713800884976,192
1713800884976,190
1713800884976,104
1713800884976,190
1713800884976,190
1713800884976,192
1713800884976,90
1713800884976,397
1713800884976,192
1713800884976,397
1713800884976,0
1713800884976,90
1713800884976,104
1713800884976,192
1713800884976,90
1713800884976,192
1713800884976,90
1713800884987,201
1713800884987,203
1713800884987,0
1713800884987,115
1713800884987,0
1713800884987,408
1713800885174,390
1713800885174,388
1713800885174,595
1713800885174,198
1713800885174,388
1713800885174,198
1713800885174,187
1713800885174,595
1713800885174,390
1713800885174,187
1713800885174,390
1713800885174,187
1713800885174,0
1713800885174,198
1713800885174,187
1713800885174,595
1713800885174,187
1713800885174,388
1713800885174,198
1713800885174,187
1713800885174,302
1713800885174,198
1713800885174,302
1713800885174,189
1713800885174,388
1713800885174,595
1713800885174,189
1713800885174,187
1713800885174,390
1713800885174,187
1713800885174,302
1713800885174,390
1713800885174,187
1713800885174,595
1713800885174,388
1713800885174,0
1713800885174,390
1713800885174,187
1713800885174,595
1713800885174,189
1713800885174,0
1713800885174,189
1713800885174,187
1713800885174,595
1713800885174,189
1713800885174,388
1713800885174,390
1713800885174,388
1713800885174,302
1713800885174,390
1713800885174,388
1713800885174,595
1713800885281,294
1713800885281,400
1713800885281,497
1713800885281,495
1713800885281,409
1713800885281,497
1713800885281,107
1713800885281,296
1713800885281,495
1713800885281,0
1713800885281,296
1713800885281,294
1713800885281,497
1713800885281,495
1713800885281,400
1713800885281,296
1713800885281,294
1713800885281,409
1713800885281,495
1713800885281,97
1713800885281,497
1713800885281,294
1713800885281,409
1713800885281,497
1713800885281,400
1713800885281,497
1713800885281,294
1713800885281,0
1713800885281,296
1713800885281,495
1713800885281,497
1713800885281,495
1713800885281,97
1713800885281,296
1713800885281,294
1713800885281,409
1713800885281,495
1713800885281,400
1713800885281,495
1713800885281,495
1713800885281,0
1713800885281,296
1713800885281,97
1713800885281,495
1713800885281,495
1713800885281,409
1713800885281,296
1713800885281,495
1713800885281,495
1713800885281,294
1713800885281,97
1713800885281,495
1713800885281,418
1713800885281,0
1713800885281,294
1713800885281,97
1713800885281,495
1713800885281,418
1713800885281,409
1713800885281,495
1713800885281,97
1713800885281,495
1713800885281,294
1713800885281,409
1713800885281,495
1713800885281,418
1713800885281,495
1713800885281,418
1713800885281,97
1713800885281,296
1713800885281,294
1713800885281,0
1713800885281,294
1713800885281,400
1713800885281,296
1713800885281,294
1713800885281,0
1713800885281,495
1713800885281,97
1713800885281,296
1713800885281,294
1713800885281,0
1713800885281,495
1713800885281,418
1713800885281,296
1713800885281,418
1713800885281,400
1713800885281,495
1713800885281,294
1713800885281,0
1713800885281,418
1713800885281,400
1713800885281,296
1713800885281,294
1713800885281,0
1713800885281,495
1713800885281,97
1713800885281,296
1713800885281,294
1713800885281,0
1713800885281,296
1713800885281,294
1713800885281,296
1713800885281,294
1713800885281,400
1713800885281,203
1713800885281,418
1713800885281,0
1713800885281,294
1713800885281,400
1713800885281,296
1713800885281,294
1713800885281,409
1713800885281,203
1713800885281,97
1713800885281,203
1713800885281,294
1713800885281,0
1713800885281,296
1713800885281,0
1713800885281,296
1713800885281,0
1713800885281,97
1713800885281,203
1713800885281,0
1713800885281,409
1713800885281,294
1713800885281,97
1713800885281,203
1713800885281,294
1713800885281,0
1713800885281,296
1713800885281,97
1713800885281,294
1713800885281,0
1713800885281,0
1713800885281,294
1713800885281,294
1713800885281,294
1713800885281,0
1713800885281,400
1713800885281,203
1713800885281,0
1713800885281,0
1713800885281,294
1713800885281,97
1713800885281,203
1713800885281,0
1713800885281,409
1713800885281,203
1713800885281,97
1713800885281,294
1713800885281,0
1713800885281,0
1713800885281,203
1713800885281,0
1713800885281,294
1713800885281,0
1713800885281,400
1713800885281,294
1713800885281,0
1713800885374,502
1713800885374,0
1713800885374,493
1713800885374,387
1713800885374,0
1713800885374,502
1713800885374,387
1713800885374,190
1713800885374,296
1713800885374,0
1713800885374,502
1713800885374,296
1713800885374,387
1713800885374,387
1713800885374,387
1713800885374,190
1713800885374,296
1713800885374,387
1713800885374,502
1713800885374,387
1713800885374,493
1713800885374,296
1713800885374,387
1713800885374,502
1713800885374,387
1713800885374,190
1713800885374,387
1713800885374,0
1713800885374,502
1713800885374,296
1713800885374,387
1713800885374,296
1713800885374,0
1713800885374,190
1713800885374,296
1713800885374,0
1713800885374,93
1713800885374,0
1713800885374,190
1713800885374,387
1713800885374,387
1713800885374,93
1713800885374,296
1713800885374,493
