Timestamp,Value
1713797350949,0.5
1713797350949,1.0
1713797350949,1.5
1713797350949,2.0
1713797350949,2.5
1713797350949,3.0
1713797350949,3.5
1713797350949,4.0
1713797350949,4.5
1713797350949,5.0
1713797350949,5.5
1713797350949,6.0
1713797350949,6.5
1713797350949,7.0
1713797350949,7.5
1713797350949,8.0
1713797350949,8.5
1713797350949,9.0
1713797350949,9.5
1713797350949,10.0
1713797350949,10.5
1713797350949,11.0
1713797350949,11.5
1713797350949,12.0
1713797350949,12.5
1713797350949,13.0
1713797350949,13.5
1713797350949,14.0
1713797350949,14.5
1713797350949,15.0
1713797350949,15.5
1713797350949,16.0
1713797350949,16.5
1713797350949,17.0
1713797350949,17.5
1713797350949,18.0
1713797350949,18.5
1713797350949,19.0
1713797350949,19.5
1713797350949,20.0
1713797350949,20.5
1713797350949,21.0
1713797350949,21.5
1713797350949,22.0
1713797350949,22.5
1713797350949,23.0
1713797350949,23.5
1713797350949,24.0
1713797350949,24.5
1713797350949,25.0
1713797350949,25.5
1713797350949,26.0
1713797350949,26.5
1713797350949,27.0
1713797350949,27.5
1713797350949,28.0
1713797350949,28.5
1713797350949,29.0
1713797350949,29.5
1713797350949,30.0
1713797350949,30.5
1713797350949,31.0
1713797350949,31.5
1713797350949,32.0
1713797350949,32.5
1713797350949,33.0
1713797350949,33.5
1713797350949,34.0
1713797350949,34.5
1713797350949,35.0
1713797350949,35.5
1713797350949,36.0
1713797350949,36.5
1713797350949,37.0
1713797350949,37.5
1713797350949,38.0
1713797350949,38.5
1713797350949,39.0
1713797350949,39.5
1713797350949,40.0
1713797350949,40.5
1713797350949,41.0
1713797350949,41.5
1713797350949,42.0
1713797350949,42.5
1713797350949,43.0
1713797350949,43.5
1713797350949,44.0
1713797350949,44.5
1713797350949,45.0
1713797350949,45.5
1713797350949,46.0
1713797350949,46.5
1713797350949,47.0
1713797350949,47.5
1713797350949,48.0
1713797350949,48.5
1713797350949,49.0
1713797350949,49.5
1713797350949,50.0
1713797350949,50.5
1713797350949,51.0
1713797350949,51.5
1713797350949,52.0
1713797350949,52.5
1713797350949,53.0
1713797350949,53.5
1713797350949,54.0
1713797350949,54.5
1713797350949,55.0
1713797350949,55.5
1713797350949,56.0
1713797350949,56.5
1713797350949,57.0
1713797350949,57.5
1713797350949,58.0
1713797350949,58.5
1713797350949,59.0
1713797350949,59.5
1713797350949,60.0
1713797350949,60.5
1713797350949,61.0
1713797350949,61.5
1713797350949,62.0
1713797350949,62.5
1713797350949,63.0
1713797350950,63.5
1713797350950,64.0
1713797350950,64.5
1713797350950,65.0
1713797350950,65.5
1713797350950,66.0
1713797350950,66.5
1713797350950,67.0
1713797350950,67.5
1713797350950,68.0
1713797350950,68.5
1713797350950,69.0
1713797350950,69.5
1713797350950,70.0
1713797350950,70.5
1713797350950,71.0
1713797350950,71.5
1713797350950,72.0
1713797350950,72.5
1713797350950,73.0
1713797350950,73.5
1713797350950,74.0
1713797350950,74.5
1713797350950,75.0
1713797350950,75.5
1713797350950,76.0
1713797350950,76.5
1713797350950,77.0
1713797350950,77.5
1713797350950,78.0
1713797350950,78.5
1713797350950,79.0
1713797350950,79.5
1713797350950,80.0
1713797350950,80.5
1713797350950,81.0
1713797350950,81.5
1713797350950,82.0
1713797350950,82.5
1713797350950,83.0
1713797350950,83.5
1713797350950,84.0
1713797350950,84.5
1713797350950,85.0
1713797350950,85.5
1713797350950,86.0
1713797350950,86.5
1713797357836,19.333333333333332
1713797357836,19.444444444444443
1713797357836,19.555555555555557
1713797357836,19.666666666666668
1713797357836,19.77777777777778
1713797357836,19.88888888888889
1713797357836,20.0
1713797357836,20.11111111111111
1713797357836,20.22222222222222
1713797357836,20.333333333333332
1713797357836,20.444444444444443
1713797357836,20.555555555555557
1713797357836,20.666666666666668
1713797357836,20.77777777777778
1713797357836,20.88888888888889
1713797357836,21.0
1713797357836,21.11111111111111
1713797357836,21.22222222222222
1713797357836,21.333333333333332
1713797357836,21.444444444444443
1713797357836,21.555555555555557
1713797357836,21.666666666666668
1713797357836,21.77777777777778
1713797357836,21.88888888888889
1713797357836,22.0
1713797357836,22.11111111111111
1713797357836,22.22222222222222
1713797357836,22.333333333333332
1713797357836,22.444444444444443
1713797357836,22.555555555555557
1713797357836,22.666666666666668
1713797357836,22.77777777777778
1713797357836,22.88888888888889
1713797357836,23.0
1713797357836,23.11111111111111
1713797357836,23.22222222222222
1713797357836,23.333333333333332
1713797357836,23.444444444444443
1713797357836,23.555555555555557
1713797357836,23.666666666666668
1713797357836,23.77777777777778
1713797357836,23.88888888888889
1713797357836,24.0
1713797357836,24.11111111111111
1713797357836,24.22222222222222
1713797357836,24.333333333333332
1713797357836,24.444444444444443
1713797357836,24.555555555555557
1713797357836,24.666666666666668
1713797357836,24.77777777777778
1713797357836,24.88888888888889
1713797357836,25.0
1713797357836,25.11111111111111
1713797357836,25.22222222222222
1713797357836,25.333333333333332
1713797357836,25.444444444444443
1713797357836,25.555555555555557
1713797357836,25.666666666666668
1713797357836,25.77777777777778
1713797357836,25.88888888888889
1713797357836,26.0
1713797357836,26.11111111111111
1713797357836,26.22222222222222
1713797357836,26.333333333333332
1713797357836,26.444444444444443
1713797357836,26.555555555555557
1713797357836,26.666666666666668
1713797357836,26.77777777777778
1713797357836,26.88888888888889
1713797357836,27.0
1713797357836,27.11111111111111
1713797357836,27.22222222222222
1713797357836,27.333333333333332
1713797357836,27.444444444444443
1713797357836,27.555555555555557
1713797357836,27.666666666666668
1713797357836,27.77777777777778
1713797357836,27.88888888888889
1713797357836,28.0
1713797357836,28.11111111111111
1713797357836,28.22222222222222
1713797357836,28.333333333333332
1713797357836,28.444444444444443
1713797357836,28.555555555555557
1713797357836,28.666666666666668
1713797357836,28.77777777777778
1713797357836,28.88888888888889
1713797357836,29.0
1713797357836,29.11111111111111
1713797357836,29.22222222222222
1713797357836,29.333333333333332
1713797357836,29.444444444444443
1713797357836,29.555555555555557
1713797357836,29.666666666666668
1713797357836,29.77777777777778
1713797357836,29.88888888888889
1713797357836,30.0
1713797357836,30.11111111111111
1713797357836,30.22222222222222
1713797357836,30.333333333333332
1713797357836,30.444444444444443
1713797357836,30.555555555555557
1713797357836,30.666666666666668
1713797357836,30.77777777777778
1713797357836,30.88888888888889
1713797357836,31.0
1713797357836,31.11111111111111
1713797357836,31.22222222222222
1713797357836,31.333333333333332
1713797357836,31.444444444444443
1713797357836,31.555555555555557
1713797357836,31.666666666666668
1713797357836,31.77777777777778
1713797357836,31.88888888888889
1713797357836,32.0
1713797357836,32.111111111111114
1713797357836,32.22222222222222
1713797357836,32.333333333333336
1713797357836,32.44444444444444
1713797357836,32.55555555555556
1713797357836,32.666666666666664
1713797357836,32.77777777777778
1713797357836,32.888888888888886
1713797357836,33.0
1713797357836,33.111111111111114
1713797357836,33.22222222222222
1713797357836,33.333333333333336
1713797357836,33.44444444444444
1713797357836,33.55555555555556
1713797357836,33.666666666666664
1713797357836,33.77777777777778
1713797357836,33.888888888888886
1713797357836,34.0
1713797357836,34.111111111111114
1713797357836,34.22222222222222
1713797357836,34.333333333333336
1713797357836,34.44444444444444
1713797357836,34.55555555555556
1713797357836,34.666666666666664
1713797357836,34.77777777777778
1713797357836,34.888888888888886
1713797357836,35.0
1713797357836,35.111111111111114
1713797357836,35.22222222222222
1713797357836,35.333333333333336
1713797357836,35.44444444444444
1713797357836,35.55555555555556
1713797357836,35.666666666666664
1713797357836,35.77777777777778
1713797357836,35.888888888888886
1713797357836,36.0
1713797357836,36.111111111111114
1713797357836,36.22222222222222
1713797357836,36.333333333333336
1713797357836,36.44444444444444
1713797357836,36.55555555555556
1713797357836,36.666666666666664
1713797357836,36.77777777777778
1713797357836,36.888888888888886
1713797357836,37.0
1713797357836,37.111111111111114
1713797357836,37.22222222222222
1713797357836,37.333333333333336
1713797357836,37.44444444444444
1713797357836,37.55555555555556
1713797357836,37.666666666666664
1713797357836,37.77777777777778
1713797357836,37.888888888888886
1713797357836,38.0
1713797357836,38.111111111111114
1713797357836,38.22222222222222
1713797357836,38.333333333333336
1713797357836,38.44444444444444
1713797357836,38.55555555555556
1713797357836,38.666666666666664
1713797357836,38.77777777777778
1713797357836,38.888888888888886
1713797357836,39.0
1713797357836,39.111111111111114
1713797357836,39.22222222222222
1713797357836,39.333333333333336
1713797357836,39.44444444444444
1713797357836,39.55555555555556
1713797357836,39.666666666666664
1713797357836,39.77777777777778
1713797357836,39.888888888888886
1713797357836,40.0
1713797357836,40.111111111111114
1713797357836,40.22222222222222
1713797357836,40.333333333333336
1713797357836,40.44444444444444
1713797357836,40.55555555555556
1713797357836,40.666666666666664
1713797357836,40.77777777777778
1713797357836,40.888888888888886
1713797357836,41.0
1713797357836,41.111111111111114
1713797357836,41.22222222222222
1713797357836,41.333333333333336
1713797357836,41.44444444444444
1713797357836,41.55555555555556
1713797357836,41.666666666666664
1713797357836,41.77777777777778
1713797357836,41.888888888888886
1713797357836,42.0
1713797357836,42.111111111111114
1713797357836,42.22222222222222
1713797357836,42.333333333333336
1713797357836,42.44444444444444
1713797357836,42.55555555555556
1713797357836,42.666666666666664
1713797357836,42.77777777777778
1713797357836,42.888888888888886
1713797357836,43.0
1713797357836,43.111111111111114
1713797357836,43.22222222222222
1713797357836,43.333333333333336
1713797357836,43.44444444444444
1713797357836,43.55555555555556
1713797357836,43.666666666666664
1713797357836,43.77777777777778
1713797357836,43.888888888888886
1713797357836,44.0
1713797357836,44.111111111111114
1713797357836,44.22222222222222
1713797357836,44.333333333333336
1713797357836,44.44444444444444
1713797357836,44.55555555555556
1713797357836,44.666666666666664
1713797357836,44.77777777777778
1713797357836,44.888888888888886
1713797357836,45.0
1713797357836,45.111111111111114
1713797357836,45.22222222222222
1713797357836,45.333333333333336
1713797357836,45.44444444444444
1713797357836,45.55555555555556
1713797357836,45.666666666666664
1713797357836,45.77777777777778
1713797357836,45.888888888888886
1713797357836,46.0
1713797357836,46.111111111111114
1713797357836,46.22222222222222
1713797357836,46.333333333333336
1713797357836,46.44444444444444
1713797357836,46.55555555555556
1713797357836,46.666666666666664
1713797357836,46.77777777777778
1713797357836,46.888888888888886
1713797357836,47.0
1713797357836,47.111111111111114
1713797357836,47.22222222222222
1713797357836,47.333333333333336
1713797357836,47.44444444444444
1713797357836,47.55555555555556
1713797357836,47.666666666666664
1713797357836,47.77777777777778
1713797357836,47.888888888888886
1713797357836,48.0
1713797357836,48.111111111111114
1713797357836,48.22222222222222
1713797357836,48.333333333333336
1713797357836,48.44444444444444
1713797357836,48.55555555555556
1713797357836,48.666666666666664
1713797357836,48.77777777777778
1713797357836,48.888888888888886
1713797357836,49.0
1713797357836,49.111111111111114
1713797357836,49.22222222222222
1713797357836,49.333333333333336
1713797357836,49.44444444444444
1713797357836,49.55555555555556
1713797357836,49.666666666666664
1713797357836,49.77777777777778
1713797357836,49.888888888888886
1713797357836,50.0
1713797357836,50.111111111111114
1713797357836,50.22222222222222
1713797357836,50.333333333333336
1713797357836,50.44444444444444
1713797357836,50.55555555555556
1713797357836,50.666666666666664
1713797357836,50.77777777777778
1713797357836,50.888888888888886
1713797357836,51.0
1713797357836,51.111111111111114
1713797357836,51.22222222222222
1713797357836,51.333333333333336
1713797357836,51.44444444444444
1713797357836,51.55555555555556
1713797357836,51.666666666666664
1713797357836,51.77777777777778
1713797357836,51.888888888888886
1713797357836,52.0
1713797357836,52.111111111111114
1713797357836,52.22222222222222
1713797357836,52.333333333333336
1713797357836,52.44444444444444
1713797357836,52.55555555555556
1713797357836,52.666666666666664
1713797357836,52.77777777777778
1713797357836,52.888888888888886
1713797357836,53.0
1713797357836,53.111111111111114
1713797357836,53.22222222222222
1713797357836,53.333333333333336
1713797357836,53.44444444444444
1713797357836,53.55555555555556
1713797357836,53.666666666666664
1713797357836,53.77777777777778
1713797357836,53.888888888888886
1713797357836,54.0
1713797357836,54.111111111111114
1713797357836,54.22222222222222
1713797357836,54.333333333333336
1713797357836,54.44444444444444
1713797357836,54.55555555555556
1713797357836,54.666666666666664
1713797357836,54.77777777777778
1713797357836,54.888888888888886
1713797357836,55.0
1713797357836,55.111111111111114
1713797357836,55.22222222222222
1713797357836,55.333333333333336
1713797357836,55.44444444444444
1713797357836,55.55555555555556
1713797357836,55.666666666666664
1713797357836,55.77777777777778
1713797357836,55.888888888888886
1713797357836,56.0
1713797357836,56.111111111111114
1713797357836,56.22222222222222
1713797357836,56.333333333333336
1713797357836,56.44444444444444
1713797357836,56.55555555555556
1713797357836,56.666666666666664
1713797357836,56.77777777777778
1713797357836,56.888888888888886
1713797357836,57.0
1713797357836,57.111111111111114
1713797357836,57.22222222222222
1713797357836,57.333333333333336
